Cell,Year,Month,VEG_1,VEG_2,VEG_3,VEG_4,VEG_5,VEG_6,VEG_7,VEG_8,VEG_9,VEG_10
8,2005,3,0,0,0.833333,0,0.856818,0,0.2625,0,0,0
8,2005,4,0,0,1.15185,0,1.09545,0,0.42,0,0,0
8,2005,5,0,0,2.41574,0,2.25909,0,1,0,0,0
8,2005,6,0,0,3.8963,0,3.88409,0,2.0175,0,0,0
8,2005,7,0,0,4.28889,0,4.36591,0,2.755,0,0,0
8,2005,8,0,0,3.90648,0,3.95455,0,2.4675,0,0,0
8,2005,9,0,0,2.63611,0,2.59091,0,1.345,0,0,0
8,2005,10,0,0,1.49877,0,1.49091,0,0.743333,0,0,0
8,2005,11,0,0,0.956481,0,1.07045,0,0.425,0,0,0
8,2005,12,0,0,0.637037,0,0.765909,0,0.1675,0,0,0
8,2006,1,0,0,0.571296,0,0.677273,0,0.17,0,0,0
8,2006,2,0,0,0.598765,0,0.721212,0,0.22,0,0,0
8,2006,3,0,0,0.628704,0,0.706818,0,0.25,0,0,0
8,2006,4,0,0,0.925,0,0.909091,0,0.335,0,0,0
8,2006,5,0,0,2.00185,0,1.82955,0,0.8675,0,0,0
8,2006,6,0,0,3.44722,0,3.33864,0,1.9,0,0,0
8,2006,7,0,0,3.97315,0,3.99091,0,2.525,0,0,0
8,2006,8,0,0,3.54444,0,3.50909,0,2.2325,0,0,0
8,2006,9,0,0,2.28241,0,2.13636,0,1.2025,0,0,0
8,2006,10,0,0,1.47407,0,1.40909,0,0.633333,0,0,0
8,2006,11,0,0,1.09259,0,1.19545,0,0.43,0,0,0
8,2006,12,0,0,0.751852,0,0.831818,0,0.16,0,0,0
8,2007,1,0,0,0.665741,0,0.756818,0,0.18,0,0,0
8,2007,2,0,0,0.745679,0,0.806061,0,0.236667,0,0,0
8,2007,3,0,0,0.738889,0,0.770455,0,0.2475,0,0,0
8,2007,4,0,0,1.05463,0,0.954545,0,0.3775,0,0,0
8,2007,5,0,0,2.3,0,2.01136,0,1.0775,0,0,0
8,2007,6,0,0,3.73704,0,3.59545,0,2.325,0,0,0
8,2007,7,0,0,4.1537,0,4.16364,0,2.97,0,0,0
8,2007,8,0,0,3.73796,0,3.75909,0,2.5575,0,0,0
8,2007,9,0,0,2.50093,0,2.43636,0,1.345,0,0,0
8,2007,10,0,0,1.4,0,1.40909,0,0.753333,0,0,0
8,2007,11,0,0,0.967593,0,1.07045,0,0.495,0,0,0
8,2007,12,0,0,0.712963,0,0.729545,0,0.2175,0,0,0
8,2008,1,0,0,0.626852,0,0.704545,0,0.21,0,0,0
8,2008,2,0,0,0.683951,0,0.721212,0,0.293333,0,0,0
8,2008,3,0,0,0.687037,0,0.727273,0,0.2925,0,0,0
8,2008,4,0,0,1.06667,0,1.08864,0,0.425,0,0,0
8,2008,5,0,0,2.45648,0,2.44773,0,0.9675,0,0,0
8,2008,6,0,0,4.01204,0,4.04318,0,1.8975,0,0,0
8,2008,7,0,0,4.33148,0,4.40909,0,2.4775,0,0,0
8,2008,8,0,0,3.90093,0,4.00227,0,2.1975,0,0,0
8,2008,9,0,0,2.67222,0,2.80909,0,1.31,0,0,0
8,2008,10,0,0,1.52469,0,1.67273,0,0.8,0,0,0
8,2008,11,0,0,1.00463,0,1.13636,0,0.475,0,0,0
8,2008,12,0,0,0.674074,0,0.763636,0,0.28,0,0,0
8,2009,1,0,0,0.578704,0,0.627273,0,0.255,0,0,0
8,2009,2,0,0,0.611111,0,0.663636,0,0.283333,0,0,0
8,2009,3,0,0,0.655556,0,0.693182,0,0.2825,0,0,0
8,2009,4,0,0,0.932407,0,0.940909,0,0.3925,0,0,0
8,2009,5,0,0,1.90093,0,1.83864,0,0.915,0,0,0
8,2009,6,0,0,3.26852,0,3.33182,0,2,0,0,0
8,2009,7,0,0,3.85926,0,4.00682,0,2.66,0,0,0
8,2009,8,0,0,3.44444,0,3.575,0,2.2725,0,0,0
8,2009,9,0,0,2.16667,0,2.25909,0,1.1975,0,0,0
8,2009,10,0,0,1.23457,0,1.30606,0,0.676667,0,0,0
8,2009,11,0,0,0.789815,0,0.940909,0,0.435,0,0,0
8,2009,12,0,0,0.525926,0,0.702273,0,0.235,0,0,0
8,2010,1,0,0,0.490741,0,0.604545,0,0.2625,0,0,0
8,2010,2,0,0,0.516049,0,0.606061,0,0.27,0,0,0
8,2010,3,0,0,0.55463,0,0.7,0,0.2875,0,0,0
8,2010,4,0,0,0.888889,0,1.03636,0,0.47,0,0,0
8,2010,5,0,0,2.24167,0,2.38409,0,1.1525,0,0,0
8,2010,6,0,0,3.88056,0,3.89773,0,2.2625,0,0,0
8,2010,7,0,0,4.25093,0,4.22045,0,2.8025,0,0,0
8,2010,8,0,0,3.74537,0,3.75455,0,2.4775,0,0,0
8,2010,9,0,0,2.4037,0,2.54091,0,1.4375,0,0,0
8,2010,10,0,0,1.50494,0,1.66667,0,0.81,0,0,0
8,2010,11,0,0,1.19167,0,1.34091,0,0.5225,0,0,0
8,2010,12,0,0,0.897222,0,0.990909,0,0.3125,0,0,0
8,2011,1,0,0,0.756482,0,0.877273,0,0.3025,0,0,0
8,2011,2,0,0,0.822222,0,0.942424,0,0.306667,0,0,0
8,2011,3,0,0,0.823148,0,0.925,0,0.305,0,0,0
8,2011,4,0,0,1.16481,0,1.26591,0,0.455,0,0,0
8,2011,5,0,0,2.43333,0,2.56136,0,1.06,0,0,0
8,2011,6,0,0,3.78796,0,3.95227,0,2.1975,0,0,0
8,2011,7,0,0,4.21667,0,4.35,0,2.8825,0,0,0
8,2011,8,0,0,3.87407,0,4.02955,0,2.5775,0,0,0
8,2011,9,0,0,2.74444,0,2.93864,0,1.4875,0,0,0
8,2011,10,0,0,1.65432,0,1.74242,0,0.823333,0,0,0
8,2011,11,0,0,1.20741,0,1.28409,0,0.5125,0,0,0
8,2011,12,0,0,0.859259,0,1.01364,0,0.3225,0,0,0
8,2012,1,0,0,0.750926,0,0.897727,0,0.265,0,0,0
8,2012,2,0,0,0.771605,0,0.909091,0,0.256667,0,0,0
8,2012,3,0,0,0.786111,0,0.854545,0,0.2875,0,0,0
8,2012,4,0,0,1.03241,0,1.09773,0,0.415,0,0,0
8,2012,5,0,0,2.21111,0,2.26818,0,0.96,0,0,0
8,2012,6,0,0,3.69074,0,3.68864,0,1.83,0,0,0
8,2012,7,0,0,4.01204,0,4.04318,0,2.2125,0,0,0
8,2012,8,0,0,3.5537,0,3.57727,0,2,0,0,0
8,2012,9,0,0,2.23796,0,2.29318,0,1.21,0,0,0
8,2012,10,0,0,1.31728,0,1.43939,0,0.703333,0,0,0
8,2012,11,0,0,1.0713,0,1.175,0,0.46,0,0,0
8,2012,12,0,0,0.841667,0,0.865909,0,0.3,0,0,0
9,2000,1,0,0,0.496429,0,0.620833,0,0.161856,0,0.00833333,0
9,2000,2,0,0,0.793254,0,0.804167,0,0.215722,0,0.0416667,0
9,2000,3,0,0,0.503968,0,0.379167,0,0.0407216,0,0,0
9,2000,4,0,0,0.408466,0,0.244444,0,0.0323024,0,0,0
9,2000,5,0,0,0.785714,0,0.645833,0,0.12268,0,0,0
9,2000,6,0,0,0.954762,0,1.15,0,0.341237,0,0.0666667,0
9,2000,7,0,0,2.69325,0,2.85417,0,0.956186,0,0.125,0
9,2000,8,0,0,2.07937,0,2.13333,0,0.690206,0,0.0916667,0
9,2000,9,0,0,1.43016,0,1.13333,0,0.528608,0,0.0833333,0
9,2000,10,0,0,1.07566,0,0.905556,0,0.441581,0,0.0777778,0
9,2000,11,0,0,0.653968,0,0.4875,0,0.248454,0,0.0416667,0
9,2000,12,0,0,0.503175,0,0.370833,0,0.167784,0,0.0166667,0
9,2001,1,0,0,0.455102,0,0.31875,0,0.200641,0,0.0333333,0
9,2001,2,0,0,0.478231,0,0.4,0,0.167521,0,0.0333333,0
9,2001,3,0,0,0.540306,0,0.4375,0,0.190705,0,0.0333333,0
9,2001,4,0,0,0.853061,0,0.7375,0,0.290385,0,0.0333333,0
9,2001,5,0,0,1.79235,0,1.54375,0,0.614423,0,0.0333333,0
9,2001,6,0,0,3.19337,0,3.1,0,1.2375,0,0.075,0
9,2001,7,0,0,3.95969,0,3.96875,0,1.7641,0,0.1,0
9,2001,8,0,0,3.82857,0,3.8875,0,1.77853,0,0.141667,0
9,2001,9,0,0,2.6301,0,2.46875,0,1.10032,0,0.133333,0
9,2001,10,0,0,1.48299,0,1.29167,0,0.561111,0,0.166667,0
9,2001,11,0,0,0.906122,0,0.9375,0,0.375,0,0.0666667,0
9,2001,12,0,0,0.589286,0,0.575,0,0.198397,0,0,0
9,2002,1,0,0,0.510714,0,0.44375,0,0.17013,0,0,0
9,2002,2,0,0,0.576871,0,0.341667,0,0.195238,0,0,0
9,2002,3,0,0,0.612245,0,0.4375,0,0.196429,0,0,0
9,2002,4,0,0,0.841837,0,0.775,0,0.255844,0,0.0333333,0
9,2002,5,0,0,1.84133,0,1.9875,0,0.592208,0,0.05,0
9,2002,6,0,0,3.46224,0,4.0125,0,1.41461,0,0.0666667,0
9,2002,7,0,0,4.07194,0,4.55625,0,1.98117,0,0.0666667,0
9,2002,8,0,0,3.64694,0,4.08125,0,1.73799,0,0.0666667,0
9,2002,9,0,0,2.28418,0,2.43125,0,0.894805,0,0.075,0
9,2002,10,0,0,1.17415,0,1.31667,0,0.426407,0,0.0444444,0
9,2002,11,0,0,0.775,0,0.775,0,0.29026,0,0.0333333,0
9,2002,12,0,0,0.529082,0,0.45,0,0.157143,0,0,0
9,2003,1,0,0,0.466837,0,0.41875,0,0.125641,0,0,0
9,2003,2,0,0,0.511565,0,0.483333,0,0.134615,0,0.0111111,0
9,2003,3,0,0,0.562245,0,0.575,0,0.167949,0,0.00833333,0
9,2003,4,0,0,0.884694,0,0.79375,0,0.291026,0,0,0
9,2003,5,0,0,1.80765,0,1.63125,0,0.645833,0,0.0333333,0
9,2003,6,0,0,3.04235,0,3.08125,0,1.31218,0,0.191667,0
9,2003,7,0,0,3.82398,0,4.01875,0,1.82532,0,0.316667,0
9,2003,8,0,0,3.67449,0,3.88125,0,1.72051,0,0.3,0
9,2003,9,0,0,2.50459,0,2.575,0,1.03622,0,0.208333,0
9,2003,10,0,0,1.31565,0,1.35833,0,0.566239,0,0.1,0
9,2003,11,0,0,0.782143,0,0.725,0,0.342628,0,0.225,0
9,2003,12,0,0,0.553571,0,0.475,0,0.199359,0,0.0333333,0
9,2004,1,0,0,0.52449,0,0.4375,0,0.180449,0,0.0333333,0
9,2004,2,0,0,0.558503,0,0.475,0,0.192308,0,0.0333333,0
9,2004,3,0,0,0.582653,0,0.5375,0,0.207692,0,0.0333333,0
9,2004,4,0,0,0.730102,0,0.6625,0,0.280769,0,0.0833333,0
9,2004,5,0,0,1.5301,0,1.24375,0,0.608654,0,0.141667,0
9,2004,6,0,0,3.1449,0,2.95,0,1.40929,0,0.3,0
9,2004,7,0,0,4.07194,0,4.1,0,2.01827,0,0.391667,0
9,2004,8,0,0,3.77041,0,3.8125,0,1.86859,0,0.408333,0
9,2004,9,0,0,2.30663,0,2.35625,0,1.0141,0,0.316667,0
9,2004,10,0,0,1.21156,0,1.36667,0,0.534188,0,0.211111,0
9,2004,11,0,0,0.826531,0,0.9625,0,0.378846,0,0.0833333,0
9,2004,12,0,0,0.569898,0,0.43125,0,0.154808,0,0.0333333,0
9,2005,1,0,0,0.496429,0,0.29375,0,0.140064,0,0.05,0
9,2005,2,0,0,0.505442,0,0.333333,0,0.136325,0,0.0333333,0
9,2005,3,0,0,0.537245,0,0.41875,0,0.198077,0,0.0333333,0
9,2005,4,0,0,0.755612,0,0.7125,0,0.267949,0,0.0916667,0
9,2005,5,0,0,1.6898,0,1.6375,0,0.565064,0,0.108333,0
9,2005,6,0,0,3.31837,0,3.55,0,1.32436,0,0.208333,0
9,2005,7,0,0,4.08163,0,4.3125,0,1.94038,0,0.325,0
9,2005,8,0,0,3.7602,0,3.9625,0,1.80545,0,0.358333,0
9,2005,9,0,0,2.33724,0,2.5,0,0.996795,0,0.233333,0
9,2005,10,0,0,1.18231,0,1.28333,0,0.505128,0,0.111111,0
9,2005,11,0,0,0.737755,0,0.84375,0,0.325641,0,0.0666667,0
9,2005,12,0,0,0.479082,0,0.4125,0,0.178205,0,0.05,0
9,2006,1,0,0,0.422449,0,0.3125,0,0.18474,0,0.0583333,0
9,2006,2,0,0,0.456463,0,0.341667,0,0.184848,0,0.0333333,0
9,2006,3,0,0,0.496429,0,0.41875,0,0.170779,0,0.0333333,0
9,2006,4,0,0,0.714286,0,0.675,0,0.230519,0,0.0416667,0
9,2006,5,0,0,1.6301,0,1.41875,0,0.520455,0,0.0583333,0
9,2006,6,0,0,3.12806,0,2.73125,0,1.22662,0,0.158333,0
9,2006,7,0,0,3.78878,0,3.59375,0,1.76948,0,0.266667,0
9,2006,8,0,0,3.47857,0,3.36875,0,1.65325,0,0.225,0
9,2006,9,0,0,2.10153,0,1.85,0,0.893831,0,0.175,0
9,2006,10,0,0,1.07415,0,0.925,0,0.454113,0,0.1,0
9,2006,11,0,0,0.736735,0,0.625,0,0.304221,0,0.0666667,0
9,2006,12,0,0,0.512755,0,0.60625,0,0.151623,0,0.05,0
9,2007,1,0,0,0.462755,0,0.4875,0,0.136688,0,0.0333333,0
9,2007,2,0,0,0.501361,0,0.416667,0,0.150649,0,0.0555556,0
9,2007,3,0,0,0.52551,0,0.475,0,0.174675,0,0.05,0
9,2007,4,0,0,0.730612,0,0.56875,0,0.236364,0,0.125,0
9,2007,5,0,0,1.78061,0,1.76875,0,0.603247,0,0.125,0
9,2007,6,0,0,3.34031,0,4.24375,0,1.48442,0,0.308333,0
9,2007,7,0,0,3.92551,0,4.75625,0,2.07468,0,0.466667,0
9,2007,8,0,0,3.56429,0,4.4,0,1.85942,0,0.475,0
9,2007,9,0,0,2.1898,0,2.65,0,0.991883,0,0.291667,0
9,2007,10,0,0,1.0517,0,0.983333,0,0.493506,0,0.0777778,0
9,2007,11,0,0,0.721429,0,0.5125,0,0.341234,0,0.025,0
9,2007,12,0,0,0.535204,0,0.45,0,0.188961,0,0,0
9,2008,1,0,0,0.446939,0,0.4125,0,0.161688,0,0,0
9,2008,2,0,0,0.468707,0,0.433333,0,0.172727,0,0,0
9,2008,3,0,0,0.516837,0,0.475,0,0.18474,0,0,0
9,2008,4,0,0,0.765306,0,0.70625,0,0.286688,0,0.05,0
9,2008,5,0,0,1.82755,0,1.71875,0,0.635714,0,0.0833333,0
9,2008,6,0,0,3.42347,0,3.40625,0,1.36429,0,0.258333,0
9,2008,7,0,0,4.00816,0,4.1875,0,1.84091,0,0.425,0
9,2008,8,0,0,3.74388,0,3.84375,0,1.70974,0,0.383333,0
9,2008,9,0,0,2.37245,0,2.35625,0,1.025,0,0.225,0
9,2008,10,0,0,1.16054,0,1.35,0,0.572294,0,0.155556,0
9,2008,11,0,0,0.709694,0,0.75,0,0.386364,0,0.0833333,0
9,2008,12,0,0,0.494898,0,0.425,0,0.240584,0,0.0333333,0
9,2009,1,0,0,0.42449,0,0.38125,0,0.210577,0,0.0333333,0
9,2009,2,0,0,0.459864,0,0.458333,0,0.231624,0,0.0333333,0
9,2009,3,0,0,0.511225,0,0.49375,0,0.229487,0,0.0333333,0
9,2009,4,0,0,0.681633,0,0.71875,0,0.277885,0,0.1,0
9,2009,5,0,0,1.44082,0,1.44375,0,0.564103,0,0.108333,0
9,2009,6,0,0,2.95663,0,2.8,0,1.29936,0,0.241667,0
9,2009,7,0,0,3.79745,0,3.7375,0,1.87756,0,0.333333,0
9,2009,8,0,0,3.43878,0,3.425,0,1.67628,0,0.316667,0
9,2009,9,0,0,2.06378,0,2.04375,0,0.897756,0,0.241667,0
9,2009,10,0,0,1.06395,0,1.03333,0,0.441453,0,0.133333,0
9,2009,11,0,0,0.677551,0,0.5875,0,0.280449,0,0.075,0
9,2009,12,0,0,0.501531,0,0.39375,0,0.160577,0,0.0666667,0
9,2010,1,0,0,0.433673,0,0.33125,0,0.154808,0,0.0833333,0
9,2010,2,0,0,0.457143,0,0.366667,0,0.147863,0,0.0666667,0
9,2010,3,0,0,0.495408,0,0.45,0,0.171154,0,0.0666667,0
9,2010,4,0,0,0.739796,0,0.63125,0,0.25609,0,0.133333,0
9,2010,5,0,0,1.93469,0,1.86875,0,0.682372,0,0.15,0
9,2010,6,0,0,3.53827,0,3.825,0,1.56891,0,0.3,0
9,2010,7,0,0,4.02602,0,4.36875,0,2.08718,0,0.491667,0
9,2010,8,0,0,3.62194,0,3.8375,0,1.89391,0,0.55,0
9,2010,9,0,0,2.23316,0,2.15,0,1.00577,0,0.375,0
9,2010,10,0,0,1.13673,0,0.933333,0,0.485897,0,0.188889,0
9,2010,11,0,0,0.778571,0,0.6,0,0.313141,0,0.108333,0
9,2010,12,0,0,0.557143,0,0.5125,0,0.155449,0,0.0416667,0
9,2011,1,0,0,0.496429,0,0.4625,0,0.13109,0,0.0666667,0
9,2011,2,0,0,0.529932,0,0.491667,0,0.148718,0,0.1,0
9,2011,3,0,0,0.556633,0,0.53125,0,0.162821,0,0.0666667,0
9,2011,4,0,0,0.816837,0,0.75625,0,0.239103,0,0.15,0
9,2011,5,0,0,1.84439,0,1.64375,0,0.600962,0,0.275,0
9,2011,6,0,0,3.39847,0,3.16875,0,1.51474,0,0.658333,0
9,2011,7,0,0,4.16173,0,4.025,0,2.21923,0,0.95,0
9,2011,8,0,0,3.89082,0,3.8625,0,2.01923,0,0.791667,0
9,2011,9,0,0,2.49031,0,2.475,0,1.06154,0,0.425,0
9,2011,10,0,0,1.22857,0,1.25833,0,0.499145,0,0.311111,0
9,2011,11,0,0,0.809184,0,0.6875,0,0.328846,0,0.141667,0
9,2011,12,0,0,0.60102,0,0.48125,0,0.16891,0,0.0333333,0
9,2012,1,0,0,0.507143,0,0.45625,0,0.155449,0,0.00833333,0
9,2012,2,0,0,0.50068,0,0.45,0,0.157265,0,0.0333333,0
9,2012,3,0,0,0.531122,0,0.5375,0,0.176603,0,0.0333333,0
9,2012,4,0,0,0.730612,0,0.7625,0,0.255128,0,0.0916667,0
9,2012,5,0,0,1.66378,0,1.6625,0,0.520513,0,0.325,0
9,2012,6,0,0,3.10663,0,2.975,0,1.10224,0,0.833333,0
9,2012,7,0,0,3.63367,0,3.54375,0,1.58942,0,1.2,0
9,2012,8,0,0,3.25204,0,3.25,0,1.56282,0,1.025,0
9,2012,9,0,0,1.89694,0,1.96875,0,0.926282,0,0.5,0
9,2012,10,0,0,1.0034,0,1.03333,0,0.505128,0,0.3,0
9,2012,11,0,0,0.768878,0,0.68125,0,0.315705,0,0.191667,0
9,2012,12,0,0,0.576531,0,0.5375,0,0.186218,0,0.075,0
10,2000,1,0,0,0.763021,0.5,0.788462,0,0.248077,0,0.0375,0
10,2000,2,0,0,0.976563,0.741667,1.01923,0,0.264423,0,0.05,0
10,2000,3,0,0,0.796875,0.791667,0.880769,0,0.124038,0,0,0
10,2000,4,0,0,0.927778,1.11111,1.00769,0,0.178205,0,0,0
10,2000,5,0,0,1.76198,2.06667,2.14038,0,0.417308,0,0.0375,0
10,2000,6,0,0,2.47865,2.81667,2.50962,0,0.764423,0,0.0791667,0
10,2000,7,0,0,2.73229,3.34167,3.33654,0,1.43942,0,0.333333,0
10,2000,8,0,0,3.09792,2.89167,2.98269,0,1.19038,0,0.25,0
10,2000,9,0,0,2.42656,2.04167,2.57308,0,1.1,0,0.15,0
10,2000,10,0,0,1.70833,1.32222,1.69744,0,0.882051,0,0.1,0
10,2000,11,0,0,1.0099,0.683333,1.06731,0,0.535577,0,0.0708333,0
10,2000,12,0,0,0.805208,0.483333,0.748077,0,0.396154,0,0.0583333,0
10,2001,1,0,0,0.619079,0.725,0.625,0,0.33125,0,0.0571429,0
10,2001,2,0,0,0.647368,0.7,0.671429,0,0.158333,0,0.0571429,0
10,2001,3,0,0,0.725658,0.8,0.764286,0,0.195313,0,0.0678571,0
10,2001,4,0,0,1.15724,1.465,1.32143,0,0.335938,0,0.0928571,0
10,2001,5,0,0,2.46447,3.08,2.81429,0,0.675,0,0.228571,0
10,2001,6,0,0,3.92895,4.095,4.23214,0,1.3625,0,0.678571,0
10,2001,7,0,0,4.53947,4.215,4.68929,0,2.00313,0,0.964286,0
10,2001,8,0,0,4.32039,4.06,4.46429,0,1.8625,0,0.875,0
10,2001,9,0,0,3.16711,3.405,3.53571,0,1.18594,0,0.578571,0
10,2001,10,0,0,1.84386,2.28667,2.18095,0,0.675,0,0.366667,0
10,2001,11,0,0,1.12105,1.295,1.30714,0,0.46875,0,0.228571,0
10,2001,12,0,0,0.748684,0.9,0.964286,0,0.276563,0,0.0607143,0
10,2002,1,0,0,0.679605,0.795,0.832143,0,0.242188,0,0.0428571,0
10,2002,2,0,0,0.717544,0.86,0.861905,0,0.258333,0,0.047619,0
10,2002,3,0,0,0.738816,0.92,0.95,0,0.257813,0,0.0392857,0
10,2002,4,0,0,1.09211,1.58,1.38214,0,0.329688,0,0.125,0
10,2002,5,0,0,2.28355,3.095,2.61786,0,0.6625,0,0.321429,0
10,2002,6,0,0,3.65592,4.065,3.98929,0,1.46094,0,0.728571,0
10,2002,7,0,0,4.08289,3.985,4.37143,0,2.08594,0,1.10357,0
10,2002,8,0,0,3.67895,3.88,4.03929,0,1.87813,0,0.964286,0
10,2002,9,0,0,2.51513,3.08,2.97143,0,0.99375,0,0.521429,0
10,2002,10,0,0,1.51579,1.88,1.81905,0,0.535417,0,0.357143,0
10,2002,11,0,0,1.02697,1.29,1.15714,0,0.398438,0,0.275,0
10,2002,12,0,0,0.797368,0.925,0.796429,0,0.28125,0,0.110714,0
10,2003,1,0,0,0.641447,0.795,0.707143,0,0.198438,0,0.0785714,0
10,2003,2,0,0,0.724561,0.806667,0.809524,0,0.20625,0,0.0952381,0
10,2003,3,0,0,0.741447,0.88,0.860714,0,0.234375,0,0.0928571,0
10,2003,4,0,0,1.15132,1.475,1.40357,0,0.404688,0,0.146429,0
10,2003,5,0,0,2.47434,3.185,2.76786,0,0.835938,0,0.289286,0
10,2003,6,0,0,3.77697,4.12,4.14286,0,1.54688,0,0.65,0
10,2003,7,0,0,4.21711,4.23,4.50714,0,2.09219,0,0.946429,0
10,2003,8,0,0,3.93289,3.925,4.23571,0,1.97188,0,0.925,0
10,2003,9,0,0,2.77632,3.105,3.24643,0,1.21563,0,0.653571,0
10,2003,10,0,0,1.55439,2.03333,1.88571,0,0.679167,0,0.414286,0
10,2003,11,0,0,0.944079,1.315,1.14286,0,0.426563,0,0.317857,0
10,2003,12,0,0,0.689474,1.1,0.85,0,0.254688,0,0.175,0
10,2004,1,0,0,0.588158,0.91,0.767857,0,0.201563,0,0.075,0
10,2004,2,0,0,0.644737,0.82,0.780952,0,0.208333,0,0.0714286,0
10,2004,3,0,0,0.676974,0.825,0.739286,0,0.235938,0,0.0714286,0
10,2004,4,0,0,0.907237,1.145,1.00714,0,0.3625,0,0.125,0
10,2004,5,0,0,2.00263,2.405,2.16429,0,0.720313,0,0.310714,0
10,2004,6,0,0,3.77105,3.91,3.96429,0,1.51719,0,0.703571,0
10,2004,7,0,0,4.49145,4.3,4.475,0,2.12969,0,1.01786,0
10,2004,8,0,0,4.05789,3.95,4.10714,0,1.95,0,0.967857,0
10,2004,9,0,0,2.55461,2.675,2.65714,0,1.10938,0,0.635714,0
10,2004,10,0,0,1.46579,1.79333,1.4619,0,0.635417,0,0.433333,0
10,2004,11,0,0,1.00724,1.2,1.03214,0,0.429688,0,0.339286,0
10,2004,12,0,0,0.684868,0.755,0.725,0,0.2,0,0.0785714,0
10,2005,1,0,0,0.590132,0.685,0.625,0,0.192188,0,0.0535714,0
10,2005,2,0,0,0.662281,0.706667,0.685714,0,0.202083,0,0.047619,0
10,2005,3,0,0,0.686842,0.82,0.732143,0,0.229688,0,0.153571,0
10,2005,4,0,0,0.99671,1.37,1.08214,0,0.26875,0,0.135714,0
10,2005,5,0,0,2.1875,2.775,2.41071,0,0.596875,0,0.217857,0
10,2005,6,0,0,3.7,4.03,3.875,0,1.45,0,0.757143,0
10,2005,7,0,0,4.225,4.18,4.24643,0,2.0375,0,1.04286,0
10,2005,8,0,0,3.83553,3.945,3.82857,0,1.86875,0,0.839286,0
10,2005,9,0,0,2.48092,3,2.6,0,1.10781,0,0.514286,0
10,2005,10,0,0,1.43421,1.90667,1.52381,0,0.664583,0,0.319048,0
10,2005,11,0,0,0.8625,1.22,0.957143,0,0.454688,0,0.189286,0
10,2005,12,0,0,0.534211,0.895,0.703571,0,0.196875,0,0.0571429,0
10,2006,1,0,0,0.480921,0.815,0.632143,0,0.165625,0,0.0714286,0
10,2006,2,0,0,0.584211,0.826667,0.638095,0,0.197917,0,0.0857143,0
10,2006,3,0,0,0.6,0.91,0.7,0,0.214063,0,0.0857143,0
10,2006,4,0,0,0.923026,1.435,1.03571,0,0.345313,0,0.121429,0
10,2006,5,0,0,2.17237,2.665,2.30714,0,0.645313,0,0.196429,0
10,2006,6,0,0,3.60395,3.605,3.525,0,1.3,0,0.392857,0
10,2006,7,0,0,4.02829,3.865,3.92143,0,1.85625,0,0.614286,0
10,2006,8,0,0,3.61645,3.55,3.54286,0,1.73906,0,0.664286,0
10,2006,9,0,0,2.33224,2.505,2.41071,0,1.07813,0,0.496429,0
10,2006,10,0,0,1.32719,1.61333,1.38571,0,0.647917,0,0.404762,0
10,2006,11,0,0,0.948026,1.245,0.928571,0,0.503125,0,0.232143,0
10,2006,12,0,0,0.676974,0.885,0.682143,0,0.29375,0,0.0892857,0
10,2007,1,0,0,0.581579,0.795,0.557143,0,0.25625,0,0.0785714,0
10,2007,2,0,0,0.642105,0.766667,0.590476,0,0.25,0,0.109524,0
10,2007,3,0,0,0.657237,0.76,0.625,0,0.264063,0,0.107143,0
10,2007,4,0,0,0.941447,1.05,0.935714,0,0.289063,0,0.153571,0
10,2007,5,0,0,2.20329,2.1,2.33571,0,0.665625,0,0.328571,0
10,2007,6,0,0,3.76382,3.485,3.64286,0,1.49063,0,0.803571,0
10,2007,7,0,0,4.125,3.88,4.05357,0,2.00156,0,1.16786,0
10,2007,8,0,0,3.68421,3.5,3.66429,0,1.85469,0,1.12143,0
10,2007,9,0,0,2.41842,2.35,2.425,0,1.0625,0,0.721429,0
10,2007,10,0,0,1.32105,1.54,1.20476,0,0.739583,0,0.538095,0
10,2007,11,0,0,0.875658,1.3,0.782143,0,0.545313,0,0.421429,0
10,2007,12,0,0,0.689474,0.88,0.564286,0,0.240625,0,0.0428571,0
10,2008,1,0,0,0.533553,0.86,0.453571,0,0.223438,0,0.0428571,0
10,2008,2,0,0,0.57193,0.753333,0.485714,0,0.208333,0,0.0714286,0
10,2008,3,0,0,0.646711,0.77,0.578571,0,0.253125,0,0.0928571,0
10,2008,4,0,0,0.942763,1.065,0.925,0,0.439063,0,0.110714,0
10,2008,5,0,0,2.15066,2.205,2.07143,0,0.959375,0,0.267857,0
10,2008,6,0,0,3.81711,3.44,3.93571,0,1.71406,0,0.703571,0
10,2008,7,0,0,4.28947,3.775,4.38214,0,2.20469,0,0.946429,0
10,2008,8,0,0,3.84211,3.405,3.91071,0,2.05156,0,0.910714,0
10,2008,9,0,0,2.50921,2.305,2.57857,0,1.2875,0,0.657143,0
10,2008,10,0,0,1.42105,1.48667,1.35238,0,0.760417,0,0.433333,0
10,2008,11,0,0,0.921053,1.13,0.803571,0,0.576563,0,0.3,0
10,2008,12,0,0,0.611842,0.685,0.578571,0,0.439063,0,0.121429,0
10,2009,1,0,0,0.510526,0.665,0.464286,0,0.384375,0,0.110714,0
10,2009,2,0,0,0.574561,0.666667,0.514286,0,0.458333,0,0.1,0
10,2009,3,0,0,0.617763,0.645,0.582143,0,0.38125,0,0.0964286,0
